physics_frame,physics_time_s,physics_dt_s,command_index,nominal_command_time_s,scheduler_phase_error_s,cycle,segment,target_arm_q,left_q,left_qd,right_q,right_qd,left_ee_position_world_m,left_ee_orientation_world_wxyz,contacts
435,7.266666666666667,0.016666666666666666,362,7.24,0.009999999999999787,1,cycle_01_sleep_to_home,"[0.0,-1.9974699020385742,1.673975944519043,0.0,-1.9180723428726196,0.0]","[-9.629455917092855e-07,-1.8500490188598633,1.6057031154632568,-0.000146988095366396,-1.867502212524414,-1.5658939446439035e-05,-3.3563192118890584e-05,0.02239694446325302,-0.023265086114406586]","[8.093964424915612e-05,1.4821725926594809e-05,-2.0800387574126944e-05,0.009901031851768494,-9.152856819127919e-07,-0.0011798045597970486,1.4939578250050545e-06,-0.00032422225922346115,-0.00033701490610837936]","[3.452235978329554e-05,-0.9598913192749023,1.1624653339385986,0.002279164269566536,-0.29125866293907166,-0.00013332108210306615,4.270470526535064e-06,0.02181682549417019,-0.020425856113433838]","[-0.00010431160626467317,0.060416143387556076,-0.22438779473304749,-0.0036681608762592077,-0.020359329879283905,-0.0001772859541233629,8.053007150010671e-06,4.6149107220117e-06,-1.3704362800126546e-06]","[-0.5191248655319214,-0.018990112468600273,0.25396081805229187]","[-0.49242374840108644,5.473662044381071e-05,0.8703555864564945,-4.624389007736509e-05]",[]
436,7.283333333333333,0.016666666666666666,363,7.26,0.006666666666666821,1,cycle_01_sleep_to_home,"[0.0,-1.99309241771698,1.6718071699142456,0.0,-1.9112449884414673,0.0]","[-9.62976855589659e-07,-1.8500488996505737,1.6057029962539673,-0.00014700088649988174,-1.867502212524414,-1.5660785720683634e-05,-3.356696106493473e-05,0.02239726483821869,-0.02326536551117897]","[8.093981159618124e-05,1.4818266208749264e-05,-2.0802803192054853e-05,0.009903709404170513,-9.206379445458879e-07,-0.0011790951248258352,1.4951510820537806e-06,-0.00032167183235287666,-0.0003395671956241131]","[3.45236730936449e-05,-0.9598903059959412,1.1624640226364136,0.0022791679948568344,-0.29125723242759705,-0.0001333082909695804,4.269920282240491e-06,0.021816814318299294,-0.020426223054528236]","[-0.000104328959423583,0.060678668320178986,-0.22455814480781555,-0.0036681864876300097,-0.02037394419312477,-0.0001773343828972429,8.055560101638548e-06,4.616318619810045e-06,-1.3708165624848334e-06]","[-0.5191248655319214,-0.018990101292729378,0.25396084785461426]","[-0.49242372514287247,5.473662127117214e-05,0.870355599612196,-4.630349542068871e-05]",[]
437,7.3,0.016666666666666666,364,7.28,0.0033333333333329662,1,cycle_01_sleep_to_home,"[0.0,-1.9887148141860962,1.6696385145187378,0.0,-1.904417634010315,0.0]","[-9.6299027063651e-07,-1.8500491380691528,1.6057031154632568,-0.000147018363350071,-1.867502212524414,-1.566288119647652e-05,-3.3568732760613784e-05,0.022397588938474655,-0.023265700787305832]","[8.094005170278251e-05,1.4974095392972231e-05,-2.0730069081764668e-05,0.009904981590807438,-9.083047416424961e-07,-0.0011783275986090302,1.4815013855695724e-06,-0.0003205235116183758,-0.00034072017297148705]","[3.452310193097219e-05,-0.9598912596702576,1.1624653339385986,0.0022791502997279167,-0.29125863313674927,-0.00013329624198377132,4.269347755325725e-06,0.021816803142428398,-0.020426589995622635]","[-0.0001043063384713605,0.06041698902845383,-0.2243838906288147,-0.00366828846745193,-0.020359985530376434,-0.0001772749819792807,8.050489668676164e-06,4.6140485210344195e-06,-1.3703493095817976e-06]","[-0.5191248655319214,-0.018990090116858482,0.2539607584476471]","[-0.49242372514287247,5.473662127117214e-05,0.870355599612196,-4.630349542068871e-05]",[]
438,7.316666666666666,0.016666666666666666,365,7.3,0.0,1,cycle_01_sleep_to_home,"[0.0,-1.984337329864502,1.66746985912323,0.0,-1.8975903987884521,0.0]","[-9.630473414290464e-07,-1.8500491380691528,1.6057031154632568,-0.00014701223699375987,-1.867502212524414,-1.566184982948471e-05,-3.3572257962077856e-05,0.02239791490137577,-0.023266050964593887]","[8.094614167930558e-05,1.7884094631881453e-05,-2.002654946409166e-05,0.009909889660775661,-9.264840628020465e-07,-0.0011776939500123262,1.4949182514101267e-06,-0.00032078614458441734,-0.0003404715098440647]","[3.452441524132155e-05,-0.9598903059959412,1.1624640226364136,0.0022791586816310883,-0.29125699400901794,-0.0001332839747192338,4.268792054062942e-06,0.021816791966557503,-0.020426956936717033]","[-0.00010432550334371626,0.06067743897438049,-0.22455962002277374,-0.0036682328209280968,-0.02037530019879341,-0.0001773452531779185,8.053947567532305e-06,4.6155146264936775e-06,-1.3709075119550107e-06]","[-0.5191248655319214,-0.01899009197950363,0.2539607882499695]","[-0.4924235966488232,5.4706816025658864e-05,0.8703556723126242,-4.6301630301350944e-05]",[]
439,7.333333333333333,0.016666666666666666,365,7.3,0.016666666666666607,1,cycle_01_sleep_to_home,"[0.0,-1.984337329864502,1.66746985912323,0.0,-1.8975903987884521,0.0]","[-9.630510930946912e-07,-1.8500491380691528,1.6057031154632568,-0.0001470307179260999,-1.867502212524414,-1.566712489875499e-05,-3.357524474267848e-05,0.022398201748728752,-0.023266423493623734]","[8.094600343611091e-05,1.7879883671412244e-05,-2.0008519641123712e-05,0.009910610504448414,-9.085688361665234e-07,-0.0011769029079005122,1.4955003280192614e-06,-0.0003223111853003502,-0.0003389487974345684]","[3.452382952673361e-05,-0.9598913192749023,1.1624653339385986,0.002279141219332814,-0.29125866293907166,-0.00013327100896276534,4.268219527148176e-06,0.021816780790686607,-0.020427323877811432]","[-0.00010430393012939021,0.06041615456342697,-0.2243877500295639,-0.0036683303769677877,-0.02035929635167122,-0.00017721345648169518,8.05035961093381e-06,4.613269084075e-06,-1.3701137504540384e-06]","[-0.5191248655319214,-0.018990090116858482,0.2539607584476471]","[-0.49242372514287247,5.473662127117214e-05,0.870355599612196,-4.630349542068871e-05]",[]
440,7.35,0.016666666666666666,366,7.32,0.013333333333332753,1,cycle_01_sleep_to_home,"[0.0,-1.9799598455429077,1.6653012037277222,0.0,-1.8907630443572998,0.0]","[-9.630725799070206e-07,-1.8500490188598633,1.6057029962539673,-0.00014703055785503238,-1.867502212524414,-1.5666568287997507e-05,-3.357811146997847e-05,0.022398436442017555,-0.023266755044460297]","[8.094028453342617e-05,1.4819118405284826e-05,-2.0796669559786096e-05,0.009913153946399689,-9.3079557927922e-07,-0.0011769881239160895,1.4711986295878887e-06,-0.00032501155510544777,-0.0003362344577908516]","[3.4525146475061774e-05,-0.9598903059959412,1.1624640226364136,0.0022791463416069746,-0.29125723242759705,-0.00013325855252332985,4.267662006895989e-06,0.021816769614815712,-0.02042769081890583]","[-0.00010432158160256222,0.060678668320178986,-0.22455815970897675,-0.003668304532766342,-0.02037394791841507,-0.00017732064588926733,8.053561941778753e-06,4.61482341052033e-06,-1.37097640617867e-06]","[-0.5191248655319214,-0.018990101292729378,0.25396084785461426]","[-0.49242372514287247,5.473662127117214e-05,0.870355599612196,-4.630349542068871e-05]",[]
441,7.366666666666666,0.016666666666666666,367,7.34,0.009999999999999787,1,cycle_01_sleep_to_home,"[0.0,-1.9755823612213135,1.6631325483322144,0.0,-1.8839356899261475,0.0]","[-9.630414297134848e-07,-1.8500491380691528,1.6057029962539673,-0.00014704593922942877,-1.867502212524414,-1.566763785376679e-05,-3.357799869263545e-05,0.022398611530661583,-0.023267041891813278]","[8.094043005257845e-05,1.4803077647229657e-05,-2.076547207252588e-05,0.00991218164563179,-9.260768365493277e-07,-0.0011765467934310436,1.489534042775631e-06,-0.0003285990096628666,-0.00033264514058828354]","[3.45245425705798e-05,-0.9598912596702576,1.1624653339385986,0.0022791281808167696,-0.29125863313674927,-0.0001332464162260294,4.267120402801083e-06,0.021816758438944817,-0.02042805776000023]","[-0.00010429861868033186,0.0604170486330986,-0.22438392043113708,-0.0036684339866042137,-0.02036004140973091,-0.00017723765631671995,8.051601980696432e-06,4.612787961377762e-06,-1.3700608860744978e-06]","[-0.5191248059272766,-0.018990086391568184,0.25396081805229187]","[-0.49242357339388565,5.4708679497708716e-05,0.8703556854695188,-4.630163100127822e-05]",[]
442,7.383333333333334,0.016666666666666666,368,7.36,0.0066666666666659324,1,cycle_01_sleep_to_home,"[0.0,-1.9712048768997192,1.6609638929367065,0.0,-1.8771084547042847,0.0]","[-9.630498425394762e-07,-1.8500491380691528,1.6057031154632568,-0.00014703781926073134,-1.867502212524414,-1.5665822502342053e-05,-3.357689274707809e-05,0.022398721426725388,-0.023267263546586037]","[8.094028453342617e-05,1.4764269508305006e-05,-2.077401222777553e-05,0.009913685731589794,-9.133515845860529e-07,-0.001176645397208631,1.4833931345492601e-06,-0.0003327806480228901,-0.00032846536487340927]","[3.452584860497154e-05,-0.9598903059959412,1.1624640226364136,0.002279136562719941,-0.29125699400901794,-0.0001332343672402203,4.2665715227485634e-06,0.02181674726307392,-0.020428424701094627]","[-0.00010431832197355106,0.060677461326122284,-0.2245596945285797,-0.003668383462354541,-0.0203752052038908,-0.00017732245032675564,8.053486453718506e-06,4.614815225068014e-06,-1.3706253412237857e-06]","[-0.5191248655319214,-0.018990090116858482,0.2539607584476471]","[-0.49242372514287247,5.473662127117214e-05,0.870355599612196,-4.630349542068871e-05]",[]
443,7.4,0.016666666666666666,369,7.38,0.0033333333333338544,1,cycle_01_sleep_to_home,"[0.0,-1.9668272733688354,1.6587952375411987,0.0,-1.8702811002731323,0.0]","[-9.630416570871603e-07,-1.8500491380691528,1.6057029962539673,-0.00014703576744068414,-1.867502212524414,-1.5666078979847953e-05,-3.357858440722339e-05,0.022398745641112328,-0.023267416283488274]","[8.094037184491754e-05,1.483935830037808e-05,-2.0798510377062485e-05,0.009913901798427105,-9.104661558012594e-07,-0.0011766222305595875,1.492589944973588e-06,-0.00033726589754223824,-0.0003239801153540611]","[3.452526652836241e-05,-0.9598913192749023,1.1624653339385986,0.0022791188675910234,-0.29125866293907166,-0.00013322173617780209,4.266022187948693e-06,0.021816736087203026,-0.020428791642189026]","[-0.00010429650137666613,0.06041612848639488,-0.22438780963420868,-0.0036684463266283274,-0.02035932056605816,-0.0001772018295014277,8.048878044064622e-06,4.612405064108316e-06,-1.3703404420084553e-06]","[-0.5191248059272766,-0.018990086391568184,0.25396081805229187]","[-0.49242357339388565,5.4708679497708716e-05,0.8703556854695188,-4.630163100127822e-05]",[]
444,7.416666666666667,0.016666666666666666,370,7.4,0.0,1,cycle_01_sleep_to_home,"[0.0,-1.9624497890472412,1.6566264629364014,0.0,-1.8634538650512695,0.0]","[-9.80645836534677e-07,-1.8500486612319946,1.6056978702545166,-0.00014460095553658903,-1.8623771667480469,-3.090106838499196e-05,-3.357670721015893e-05,0.02239905670285225,-0.023267149925231934]","[7.816240395186469e-05,3.40418191626668e-05,-1.0522548109292984e-05,0.010086825117468834,0.6207943558692932,-0.0010316276457160711,1.4872057363390923e-06,-0.00033917324617505074,-0.00031633395701646805]","[3.452659075264819e-05,-0.9598903059959412,1.1624640226364136,0.0022791228257119656,-0.29125723242759705,-0.00013320971629582345,4.265463758201804e-06,0.02181672491133213,-0.020429158583283424]","[-0.00010431522241560742,0.06067865341901779,-0.22455810010433197,-0.003668450750410557,-0.020373916253447533,-0.0001773196127032861,8.051911208895035e-06,4.614307727024425e-06,-1.3706792287848657e-06]","[-0.5188184976577759,-0.018990248441696167,0.25414547324180603]","[-0.4946501871431535,5.769822327116779e-05,0.869092162855623,-3.8640570812079335e-05]",[]
445,7.433333333333334,0.016666666666666666,370,7.4,0.016666666666666607,1,cycle_01_sleep_to_home,"[0.0,-1.9624497890472412,1.6566264629364014,0.0,-1.8634538650512695,0.0]","[-9.623799996916205e-07,-1.8500492572784424,1.6057007312774658,-0.00014926564472261816,-1.8644325733184814,1.0301091180053845e-07,-5.557085751206614e-05,0.02239801175892353,-0.0232680831104517]","[7.981539238244295e-05,8.586821058997884e-05,-1.0310352081432939e-05,0.009800226427614689,0.04432094842195511,-0.0012263439130038023,1.5017576515674591e-06,-0.000342012383043766,-0.0003116498701274395]","[3.4525997762102634e-05,-0.9598912596702576,1.1624653339385986,0.0022791041992604733,-0.2912586033344269,-0.0001331974344793707,4.2649012357287575e-06,0.021816713735461235,-0.020429525524377823]","[-0.0001042911026161164,0.06041707843542099,-0.22438396513462067,-0.0036685685627162457,-0.020359976217150688,-0.0001772121904650703,8.048819836403709e-06,4.6119421313051134e-06,-1.3690927289644605e-06]","[-0.5189414024353027,-0.018989935517311096,0.25407135486602783]","[-0.4937578668451906,5.170423331751027e-05,0.86959942695234,-5.384534383135207e-05]",[]
446,7.45,0.016666666666666666,371,7.42,0.013333333333333641,1,cycle_01_sleep_to_home,"[0.0,-1.958072304725647,1.6544578075408936,0.0,-1.8566265106201172,0.0]","[-9.832446039581555e-07,-1.8500323295593262,1.605700969696045,-0.00013942607620265335,-1.8507014513015747,-2.7803933335235342e-05,-5.852034519193694e-05,0.02239970862865448,-0.023266246542334557]","[6.446606130339205e-05,1.892726868391037e-05,0.004837745800614357,0.010301404632627964,0.8661236763000488,-0.00012913160026073456,1.4986726455390453e-06,-0.0003208243288099766,-0.00028855446726083755]","[3.452730015851557e-05,-0.9598903059959412,1.1624640226364136,0.0022791139781475067,-0.29125699400901794,-0.00013318560377229005,4.2643641791073605e-06,0.02181670255959034,-0.02042989246547222]","[-0.00010431199189042673,0.06067732721567154,-0.2245599627494812,-0.003668486839160323,-0.02037525735795498,-0.00017731291882228106,8.052735211094841e-06,4.613470082404092e-06,-1.370496192976134e-06]","[-0.5181138515472412,-0.018990540876984596,0.25455719232559204]","[-0.49972381574932706,5.558319177106975e-05,0.8661847975172807,-3.786012385438704e-05]",[]
447,7.466666666666667,0.016666666666666666,372,7.44,0.009999999999999787,1,cycle_01_sleep_to_home,"[0.0,-1.9536948204040527,1.6522891521453857,0.0,-1.8497991561889648,0.0]","[-9.482457699050428e-07,-1.8500398397445679,1.6057027578353882,-0.00015176928718574345,-1.8489081859588623,-1.3166147255105898e-05,-6.872038647998124e-05,0.022397227585315704,-0.023268429562449455]","[7.543813262600452e-05,-7.194699719548225e-06,-3.143427966278978e-05,0.00936297606676817,-0.1023227795958519,-0.0008225765195675194,1.5596742741763592e-06,-0.00034534651786088943,-0.00030538951978087425]","[3.452670352999121e-05,-0.9598913192749023,1.1624653339385986,0.0022790958173573017,-0.29125866293907166,-0.00013317317643668503,4.263812570570735e-06,0.021816691383719444,-0.02043025754392147]","[-0.00010428890527691692,0.06041623279452324,-0.22438779473304749,-0.003668598597869277,-0.0203592199832201,-0.00017719026072882116,8.048467861954123e-06,4.611363692674786e-06,-1.3697276699531358e-06]","[-0.5180059671401978,-0.018989715725183487,0.2546188533306122]","[-0.5004977542405884,5.630962005700475e-05,0.8657378312567793,-4.858150608073825e-05]",[]
448,7.483333333333333,0.016666666666666666,373,7.46,0.006666666666666821,1,cycle_01_sleep_to_home,"[0.0,-1.949317216873169,1.650120496749878,0.0,-1.842971920967102,0.0]","[-9.826900395637495e-07,-1.8500401973724365,1.6056944131851196,-0.00013491659774444997,-1.8388392925262451,-2.8412028768798336e-05,-6.927992944838479e-05,0.02240074798464775,-0.02326454408466816]","[6.711851165164262e-05,1.6777776181697845e-05,0.0025128754787147045,0.01049224752932787,0.9129546284675598,-0.0008366532856598496,1.4994293451309204e-06,-0.00033693062141537666,-0.0002877926453948021]","[3.452799137448892e-05,-0.9598903059959412,1.1624640226364136,0.002279100241139531,-0.29125720262527466,-0.00013316086551640183,4.263270511728479e-06,0.02181668020784855,-0.02043062262237072]","[-0.00010430837573949248,0.060678623616695404,-0.22455810010433197,-0.003668605349957943,-0.02037384919822216,-0.000177282010554336,8.052092198340688e-06,4.613466444425285e-06,-1.3702492651646025e-06]","[-0.517396867275238,-0.01899079978466034,0.2549683451652527]","[-0.5048460345903324,5.449819799264817e-05,0.8632094051305977,-3.581121228383731e-05]",[]
449,7.5,0.016666666666666666,374,7.48,0.0033333333333329662,1,cycle_01_sleep_to_home,"[0.0,-1.9449397325515747,1.6479518413543701,0.0,-1.8361445665359497,0.0]","[-9.356307373309392e-07,-1.8500319719314575,1.605703353881836,-0.000153251807205379,-1.8336318731307983,-2.5595876650186256e-05,-6.835057865828276e-05,0.022396354004740715,-0.023268291726708412]","[6.93774563842453e-05,-2.1730083972215652e-06,-0.00019335164688527584,0.008748145774006844,-0.091866135597229,-0.0005078032845631242,1.5721307136118412e-06,-0.00034605106338858604,-0.00028455164283514023]","[3.4527409297879785e-05,-0.9598912596702576,1.1624653339385986,0.002279081614688039,-0.29125863313674927,-0.0001331484818365425,4.262701168045169e-06,0.021816669031977654,-0.02043098770081997]","[-0.00010428675886942074,0.060416869819164276,-0.22438442707061768,-0.0036686640232801437,-0.020359955728054047,-0.0001771871466189623,8.047612936934456e-06,4.611531949194614e-06,-1.369221195091086e-06]","[-0.5170777440071106,-0.018989546224474907,0.2551436722278595]","[-0.5070993546843606,6.039254146395509e-05,0.8618876022669344,-4.3474136192477933e-05]",[]
450,7.516666666666667,0.016666666666666666,375,7.5,0.0,1,cycle_01_sleep_to_home,"[0.0,-1.9405622482299805,1.6457831859588623,0.0,-1.8293172121047974,0.0]","[-9.798280871109455e-07,-1.8500442504882812,1.6056915521621704,-0.0001311818341491744,-1.8265774250030518,-3.165477028232999e-05,-6.961792678339407e-05,0.022402102127671242,-0.02326185256242752]","[6.856110849184915e-05,1.506810076534748e-05,0.0010511348955333233,0.010644698515534401,0.830414354801178,-0.0006466746563091874,1.5078112483024597e-06,-0.00035371165722608566,-0.0002822824753820896]","[3.452872624620795e-05,-0.9598903059959412,1.1624640226364136,0.0022790911607444286,-0.29125699400901794,-0.00013313640374690294,4.262152287992649e-06,0.021816657856106758,-0.02043135277926922]","[-0.00010430419206386432,0.060677483677864075,-0.2245597392320633,-0.0036686439998447895,-0.020375022664666176,-0.0001772709802025929,8.051365512073971e-06,4.612276825355366e-06,-1.3706244317290839e-06]","[-0.5166497230529785,-0.018991021439433098,0.25538358092308044]","[-0.5101259832290397,5.4371540535223784e-05,0.860099690269074,-3.282353119376898e-05]",[]
451,7.533333333333333,0.016666666666666666,375,7.5,0.016666666666666607,1,cycle_01_sleep_to_home,"[0.0,-1.9405622482299805,1.6457831859588623,0.0,-1.8293172121047974,0.0]","[-9.339013899989368e-07,-1.8500498533248901,1.6057016849517822,-0.00014968571485951543,-1.8314282894134521,1.2818518371204846e-05,-6.994057912379503e-05,0.022396743297576904,-0.023266125470399857]","[7.756943523418158e-05,-0.0005578238051384687,-3.22693376801908e-05,0.008997485972940922,-0.22781246900558472,-0.0008389892755076289,1.5230616554617882e-06,-0.0003721555694937706,-0.00028117699548602104]","[3.4528133255662397e-05,-0.9598913192749023,1.1624653339385986,0.0022790732327848673,-0.29125866293907166,-0.00013312425289768726,4.261606136424234e-06,0.021816646680235863,-0.02043171413242817]","[-0.00010428699170006439,0.06041613966226578,-0.2243877500295639,-0.0036687178071588278,-0.020359275862574577,-0.0001771938696037978,8.04802039056085e-06,4.610857104125898e-06,-1.3698364682568354e-06]","[-0.5169456005096436,-0.018989812582731247,0.2552177906036377]","[-0.5080402659073084,4.9411316122487344e-05,0.8613333166276541,-5.867331855087557e-05]",[]
