physics_frame,physics_time_s,physics_dt_s,command_index,nominal_command_time_s,scheduler_phase_error_s,cycle,segment,target_arm_q,left_q,left_qd,right_q,right_qd,left_ee_position_world_m,left_ee_orientation_world_wxyz,contacts
728,12.15,0.016666666666666666,606,12.12,0.013333333333333641,1,cycle_01_home_hold,"[0.0,-0.9599999785423279,1.159999966621399,0.0,-0.30000001192092896,0.0]","[1.6336409316863865e-05,-0.9599397778511047,1.161284327507019,0.0010681400308385491,-0.29542964696884155,8.454076123598497e-06,8.314040655932331e-07,0.022358732298016548,-0.022656520828604698]","[-0.0001157346268882975,0.062080226838588715,-0.22960880398750305,-0.003391037229448557,-0.022169079631567,-0.00020924097043462098,9.591283742338419e-06,3.949757683585631e-06,-1.297696826441097e-06]","[3.461798405623995e-05,-0.9598903059959412,1.1624640226364136,0.002277647377923131,-0.2912570834159851,-0.00013010167458560318,4.126120074943174e-06,0.021815868094563484,-0.020523367449641228]","[-0.00010439437755849212,0.06067853048443794,-0.224559023976326,-0.003674781182780862,-0.020373854786157608,-0.00017749230028130114,8.059590982156806e-06,4.57638998341281e-06,-1.3644907994603273e-06]","[-0.31771591305732727,-0.01901913620531559,0.3144577145576477]","[0.9988935622866597,0.0005224105880488185,-0.047025133663313796,-0.0001229365366637556]",[]
729,12.166666666666666,0.016666666666666666,607,12.14,0.009999999999999787,1,cycle_01_home_hold,"[0.0,-0.9599999785423279,1.159999966621399,0.0,-0.30000001192092896,0.0]","[1.6350439182133414e-05,-0.9599485993385315,1.1612095832824707,0.0010724128223955631,-0.2956341803073883,8.435587915300857e-06,8.331477943102072e-07,0.022358478978276253,-0.022656768560409546]","[-0.00010482114885235205,0.05700657516717911,-0.23003780841827393,-0.0037076426669955254,-0.02026831917464733,-0.00018314104818273336,8.359621460840572e-06,3.4258382584084757e-06,-1.164274976872548e-06]","[3.4617325582075864e-05,-0.9598912596702576,1.1624653339385986,0.0022776310797780752,-0.2912585735321045,-0.00013009124086238444,4.125659415876726e-06,0.021815864369273186,-0.02052367478609085]","[-0.00010437608580105007,0.06041600927710533,-0.2243860960006714,-0.003674889914691448,-0.02035902440547943,-0.0001773700350895524,8.054491445363965e-06,4.574847480398603e-06,-1.3637111351272324e-06]","[-0.317714661359787,-0.019019290804862976,0.3145003914833069]","[0.9988867803041012,0.0005244724678091066,-0.04716894978520578,-0.0001234443096456701]",[]
730,12.183333333333334,0.016666666666666666,608,12.16,0.0066666666666659324,1,cycle_01_home_hold,"[0.0,-0.9599999785423279,1.159999966621399,0.0,-0.30000001192092896,0.0]","[1.6394511476391926e-05,-0.9599547386169434,1.161210060119629,0.0010710599599406123,-0.29582005739212036,8.444526429229882e-06,8.334578183166741e-07,0.022358225658535957,-0.022657016292214394]","[-0.00010383211338194087,0.06241154670715332,-0.22413986921310425,-0.003723901230841875,-0.018536334857344627,-0.00018013213411904871,8.224285920732655e-06,3.3486614938738057e-06,-1.1667718808894278e-06]","[3.461856977082789e-05,-0.9598903059959412,1.1624640226364136,0.0022776394616812468,-0.2912570536136627,-0.0001300808071391657,4.125202394789085e-06,0.021815860643982887,-0.020523982122540474]","[-0.00010439232573844492,0.06067724898457527,-0.22456073760986328,-0.003674927866086364,-0.02037402056157589,-0.0001774368283804506,8.058170351432636e-06,4.575555067276582e-06,-1.3648774483954185e-06]","[-0.3177169859409332,-0.0190192312002182,0.31451407074928284]","[0.9988822597739707,0.0005238299122658054,-0.04726459059039629,-0.00012323713289196544]",[]
731,12.2,0.016666666666666666,609,12.18,0.0033333333333338544,1,cycle_01_home_hold,"[0.0,-0.9599999785423279,1.159999966621399,0.0,-0.30000001192092896,0.0]","[1.6417150618508458e-05,-0.9599429368972778,1.1612317562103271,0.001072511775419116,-0.2956375181674957,8.46060811454663e-06,8.333589107678563e-07,0.02235797606408596,-0.02265726402401924]","[-0.00010737864795373753,0.06092389300465584,-0.21989482641220093,-0.0036227069795131683,-0.020241474732756615,-0.00018901251314673573,8.64642788656056e-06,3.5419407140580006e-06,-1.2021142765661352e-06]","[3.461792221060023e-05,-0.9598913192749023,1.1624653339385986,0.0022776222322136164,-0.29125866293907166,-0.00013007051893509924,4.124745373701444e-06,0.02181585691869259,-0.020524287596344948]","[-0.00010437545279273763,0.06041647866368294,-0.22438693046569824,-0.003675011219456792,-0.020358501002192497,-0.0001773679832695052,8.05472973297583e-06,4.5745164243271574e-06,-1.3643053762280033e-06]","[-0.31771501898765564,-0.019019270315766335,0.31449177861213684]","[0.9988873527994152,0.0005245153519278114,-0.047156824130441886,-0.00012344615337276713]",[]
732,12.216666666666667,0.016666666666666666,610,12.2,0.0,1,cycle_01_home_hold,"[0.0,-0.9599999785423279,1.159999966621399,0.0,-0.30000001192092896,0.0]","[1.6449463146273047e-05,-0.9599460959434509,1.1612544059753418,0.0010770608205348253,-0.29552388191223145,8.469440217595547e-06,8.33472540762159e-07,0.022357726469635963,-0.02265751175582409]","[-0.00010932477016467601,0.06163475662469864,-0.2251753956079483,-0.0035716863349080086,-0.02129766345024109,-0.00019380127196200192,8.86531051946804e-06,3.6455180634220596e-06,-1.2232810604473343e-06]","[3.461914457147941e-05,-0.9598903059959412,1.1624640226364136,0.0022776282858103514,-0.2912571132183075,-0.0001300605508731678,4.12427652918268e-06,0.02181585319340229,-0.02052459493279457]","[-0.0001043933370965533,0.060678642243146896,-0.22455818951129913,-0.003674919018521905,-0.020373379811644554,-0.0001774676493369043,8.057665581873152e-06,4.5757778934785165e-06,-1.3645421859109774e-06]","[-0.31771600246429443,-0.01901935413479805,0.31447622179985046]","[0.9988904902627239,0.000526757957097,-0.04709029238616496,-0.00012390211846754896]",[]
733,12.233333333333333,0.016666666666666666,610,12.2,0.016666666666667496,1,cycle_01_home_hold,"[0.0,-0.9599999785423279,1.159999966621399,0.0,-0.30000001192092896,0.0]","[1.6460793631267734e-05,-0.9599431753158569,1.1612257957458496,0.001080256886780262,-0.2955849766731262,8.468431587971281e-06,8.340063573086809e-07,0.022357475012540817,-0.022657759487628937]","[-0.00010571274469839409,0.05917666107416153,-0.22730277478694916,-0.0036822811234742403,-0.02072802186012268,-0.0001854530128184706,8.47022602101788e-06,3.477356585790403e-06,-1.1814158824563492e-06]","[3.4618511563166976e-05,-0.9598912596702576,1.1624653339385986,0.0022776115220040083,-0.2912586033344269,-0.0001300510484725237,4.123788585275179e-06,0.021815849468111992,-0.020524900406599045]","[-0.0001043779993779026,0.06041627749800682,-0.22438585758209229,-0.0036749793216586113,-0.020359141752123833,-0.00017742716590873897,8.054214958974626e-06,4.573986188916024e-06,-1.3643559668707894e-06]","[-0.3177143335342407,-0.01901938207447529,0.31449031829833984]","[0.9988884431510657,0.0005282871996723279,-0.04713367808200335,-0.00012426719948307636]",[]
734,12.25,0.016666666666666666,611,12.22,0.013333333333331865,1,cycle_01_home_hold,"[0.0,-0.9599999785423279,1.159999966621399,0.0,-0.30000001192092896,0.0]","[1.6481339116580784e-05,-0.9599528908729553,1.1612226963043213,0.0010803218465298414,-0.29570725560188293,8.475668437313288e-06,8.340787758243096e-07,0.022357221692800522,-0.022658007219433784]","[-0.00010404265049146488,0.060934100300073624,-0.22543200850486755,-0.0037231927271932364,-0.01958993449807167,-0.00018096499843522906,8.260358299594373e-06,3.3811645607784158e-06,-1.1672258324324503e-06]","[3.461974847596139e-05,-0.9598903059959412,1.1624640226364136,0.0022776194382458925,-0.29125702381134033,-0.0001300409930991009,4.123338840145152e-06,0.021815845742821693,-0.020525207743048668]","[-0.00010439314064569771,0.06067737191915512,-0.22456026077270508,-0.0036749904975295067,-0.02037431299686432,-0.00017746347293723375,8.057522791204974e-06,4.5751539801131e-06,-1.3644691989611601e-06]","[-0.3177166283130646,-0.019019396975636482,0.3145013749599457]","[0.9988852596002479,0.0005283430606307597,-0.04720109674911389,-0.00012438905290193566]",[]
735,12.266666666666667,0.016666666666666666,612,12.24,0.009999999999999787,1,cycle_01_home_hold,"[0.0,-0.9599999785423279,1.159999966621399,0.0,-0.30000001192092896,0.0]","[1.6495123418280855e-05,-0.9599438309669495,1.1612257957458496,0.0010806425707414746,-0.2956637144088745,8.489369065500796e-06,8.33804563171725e-07,0.022356972098350525,-0.022658254951238632]","[-0.0001051494837156497,0.060962773859500885,-0.22285959124565125,-0.003692219965159893,-0.019998211413621902,-0.00018387143791187555,8.399932994507253e-06,3.444740059421747e-06,-1.1799700132542057e-06]","[3.461911546764895e-05,-0.9598913192749023,1.1624653339385986,0.0022776026744395494,-0.29125863313674927,-0.00013003050116822124,4.122887730773073e-06,0.021815842017531395,-0.020525513216853142]","[-0.00010437883611302823,0.06041628494858742,-0.22438757121562958,-0.0036750324070453644,-0.0203584972769022,-0.0001773734693415463,8.055565558606759e-06,4.5738470362266526e-06,-1.3641791838381323e-06]","[-0.31771498918533325,-0.01901937462389469,0.3144959509372711]","[0.9988865716198703,0.0005284771394602114,-0.04717332188441967,-0.0001243052846316474]",[]
736,12.283333333333333,0.016666666666666666,613,12.26,0.006666666666667709,1,cycle_01_home_hold,"[0.0,-0.9599999785423279,1.159999966621399,0.0,-0.30000001192092896,0.0]","[1.6510810382897034e-05,-0.9599485993385315,1.1612415313720703,0.001082463888451457,-0.2955969572067261,8.501516276737675e-06,8.335342727150419e-07,0.02235672064125538,-0.02265850268304348]","[-0.00010633118654368445,0.061091188341379166,-0.22409601509571075,-0.003657533787190914,-0.020618317648768425,-0.00018660824571270496,8.527872523700353e-06,3.505722361296648e-06,-1.1919099733859184e-06]","[3.462034510448575e-05,-0.9598903059959412,1.1624640226364136,0.0022776094265282154,-0.29125717282295227,-0.00013002024206798524,4.1224402593798e-06,0.021815838292241096,-0.020525820553302765]","[-0.00010439498873893172,0.06067846342921257,-0.22455863654613495,-0.003674976294860244,-0.02037319540977478,-0.00017746315279509872,8.05844410933787e-06,4.575602361001074e-06,-1.3644471437146422e-06]","[-0.31771621108055115,-0.01901940628886223,0.3144862949848175]","[0.9988884049609451,0.0005293693853726914,-0.047134474292665866,-0.0001246426362880913]",[]
737,12.3,0.016666666666666666,614,12.28,0.0033333333333338544,1,cycle_01_home_hold,"[0.0,-0.9599999785423279,1.159999966621399,0.0,-0.30000001192092896,0.0]","[1.6520065400982276e-05,-0.9599430561065674,1.1612313985824585,0.0010843444615602493,-0.2955966293811798,8.50962442200398e-06,8.334375252161408e-07,0.022356471046805382,-0.022658750414848328]","[-0.00010547896818025038,0.06035885214805603,-0.2257653772830963,-0.0036878034006804228,-0.02062179520726204,-0.00018488519708625972,8.44423811940942e-06,3.4735523968265625e-06,-1.1828590231743874e-06]","[3.461972301010974e-05,-0.9598913192749023,1.1624653339385986,0.002277592197060585,-0.2912586033344269,-0.00013000947365071625,4.121965048398124e-06,0.021815834566950798,-0.02052612602710724]","[-0.00010437818855280057,0.06041673198342323,-0.2243850976228714,-0.0036750868894159794,-0.020358961075544357,-0.00017735773872118443,8.054615136643406e-06,4.573644218908157e-06,-1.3638754126077401e-06]","[-0.317714661359787,-0.019019441679120064,0.31448906660079956]","[0.9988883053555401,0.0005302746206789836,-0.047136574439672806,-0.00012483131400911965]",[]
738,12.316666666666666,0.016666666666666666,615,12.3,0.0,1,cycle_01_home_hold,"[0.0,-0.9599999785423279,1.159999966621399,0.0,-0.30000001192092896,0.0]","[1.6528780179214664e-05,-0.9599505066871643,1.1612286567687988,0.0010848578531295061,-0.2956530451774597,8.518614777131006e-06,8.332533525390318e-07,0.022356219589710236,-0.022658998146653175]","[-0.00010416824807180092,0.060437727719545364,-0.22533629834651947,-0.0037217659410089254,-0.020097600296139717,-0.0001814655406633392,8.284271643788088e-06,3.403683422220638e-06,-1.1691417967085727e-06]","[3.462095628492534e-05,-0.9598903059959412,1.1624640226364136,0.002277599647641182,-0.2912570834159851,-0.00012999912723898888,4.121524398215115e-06,0.0218158308416605,-0.020526431500911713]","[-0.0001043979573296383,0.06067850813269615,-0.22455903887748718,-0.0036749904975295067,-0.020373832434415817,-0.00017745880177244544,8.060107575147413e-06,4.5755132305203006e-06,-1.3643502825289033e-06]","[-0.31771618127822876,-0.019019510596990585,0.31449517607688904]","[0.9988867294739048,0.0005305465806606135,-0.047169954267398354,-0.00012496264829659574]",[]
739,12.333333333333334,0.016666666666666666,615,12.3,0.01666666666666572,1,cycle_01_home_hold,"[0.0,-0.9599999785423279,1.159999966621399,0.0,-0.30000001192092896,0.0]","[1.653781691857148e-05,-0.9599448442459106,1.161226749420166,0.0010849734535440803,-0.29565519094467163,8.531573257641867e-06,8.328321428052732e-07,0.02235596999526024,-0.022659245878458023]","[-0.00010442451457493007,0.060971878468990326,-0.22425764799118042,-0.0037154508754611015,-0.02007630281150341,-0.00018225453095510602,8.320519555127248e-06,3.42085422744276e-06,-1.1737270142475609e-06]","[3.46203196386341e-05,-0.9598912596702576,1.1624653339385986,0.0022775838151574135,-0.2912586033344269,-0.00012998891179449856,4.121068286622176e-06,0.0218158271163702,-0.020526736974716187]","[-0.00010438009485369548,0.060416076332330704,-0.22438618540763855,-0.003675093874335289,-0.020359007641673088,-0.0001773790136212483,8.054908903432079e-06,4.5737069740425795e-06,-1.364227045996813e-06]","[-0.3177151083946228,-0.019019467756152153,0.3144950866699219]","[0.9988867712547337,0.0005306564861196508,-0.04716906848243638,-0.00012487788559100606]",[]
740,12.35,0.016666666666666666,616,12.32,0.013333333333333641,1,cycle_01_home_hold,"[0.0,-0.9599999785423279,1.159999966621399,0.0,-0.30000001192092896,0.0]","[1.654468178458046e-05,-0.9599484205245972,1.1612346172332764,0.0010856592562049627,-0.2956245541572571,8.544752745365258e-06,8.32398939110135e-07,0.02235572040081024,-0.02265949361026287]","[-0.00010487710096640512,0.0607232004404068,-0.2241026610136032,-0.003700606059283018,-0.020361509174108505,-0.00018320877279620618,8.36696654005209e-06,3.4446659356035525e-06,-1.1778489579228335e-06]","[3.4621552913449705e-05,-0.9598903059959412,1.1624640226364136,0.0022775919642299414,-0.29125702381134033,-0.0001299793948419392,4.1206212699762546e-06,0.021815823391079903,-0.02052704244852066]","[-0.00010439437028253451,0.060677532106637955,-0.22456032037734985,-0.0036751420702785254,-0.020374078303575516,-0.00017748508253134787,8.058980711211916e-06,4.57468195236288e-06,-1.3643008287544944e-06]","[-0.31771594285964966,-0.01901949569582939,0.3144906163215637]","[0.9988875953712038,0.0005309805604606899,-0.04715160946568755,-0.0001248918493272596]",[]
741,12.366666666666667,0.016666666666666666,617,12.34,0.009999999999999787,1,cycle_01_home_hold,"[0.0,-0.9599999785423279,1.159999966621399,0.0,-0.30000001192092896,0.0]","[1.655181222304236e-05,-0.9599441289901733,1.1612321138381958,0.0010866160737350583,-0.2956140339374542,8.55685539136175e-06,8.319784114974027e-07,0.022355470806360245,-0.02265974134206772]","[-0.00010493433364899829,0.06081523001194,-0.22509345412254333,-0.003702286398038268,-0.020461030304431915,-0.00018355943029746413,8.380849067179952e-06,3.4546601455076598e-06,-1.1795339105447056e-06]","[3.4620916267158464e-05,-0.9598913192749023,1.1624653339385986,0.0022775745019316673,-0.29125863313674927,-0.00012996939767617732,4.120202902413439e-06,0.021815819665789604,-0.020527347922325134]","[-0.00010437993478262797,0.06041616573929787,-0.2243874967098236,-0.0036751534789800644,-0.020358512178063393,-0.0001773953263182193,8.057675586314872e-06,4.573501428239979e-06,-1.3642267049363e-06]","[-0.31771498918533325,-0.019019462168216705,0.3144902288913727]","[0.9988878817929281,0.0005313549897015972,-0.04714553684787504,-0.00012499775245261913]",[]
742,12.383333333333333,0.016666666666666666,618,12.36,0.006666666666667709,1,cycle_01_home_hold,"[0.0,-0.9599999785423279,1.159999966621399,0.0,-0.30000001192092896,0.0]","[1.655526466493029e-05,-0.9599484205245972,1.1612306833267212,0.0010870930273085833,-0.29563307762145996,8.568068551539909e-06,8.316054049828381e-07,0.022355221211910248,-0.022659989073872566]","[-0.00010414855933049694,0.060372184962034225,-0.22500550746917725,-0.00372314453125,-0.020281922072172165,-0.0001815323776099831,8.28779138828395e-06,3.415027777009527e-06,-1.1706634950314765e-06]","[3.462215681793168e-05,-0.9598903059959412,1.1624640226364136,0.0022775805555284023,-0.29125717282295227,-0.00012995954602956772,4.119737241126131e-06,0.021815815940499306,-0.020527653396129608]","[-0.00010439726611366495,0.06067861244082451,-0.2245587259531021,-0.0036750969011336565,-0.02037319727241993,-0.0001774854026734829,8.05850049800938e-06,4.574789272737689e-06,-1.364386776003812e-06]","[-0.3177157938480377,-0.019019514322280884,0.31449267268180847]","[0.9988873019072138,0.0005316269274043672,-0.04715781837539931,-0.00012500963936428768]",[]
743,12.4,0.016666666666666666,619,12.38,0.003333333333332078,1,cycle_01_home_hold,"[0.0,-0.9599999785423279,1.159999966621399,0.0,-0.30000001192092896,0.0]","[1.656131644267589e-05,-0.9599459767341614,1.161228895187378,0.0010872123530134559,-0.29564374685287476,8.581928341300227e-06,8.310800581057265e-07,0.02235497161746025,-0.022660236805677414]","[-0.00010418890451546758,0.06093158200383186,-0.2247675061225891,-0.003722796216607094,-0.02018282376229763,-0.00018170682596974075,8.294473445857875e-06,3.4200279515061993e-06,-1.1725510375981685e-06]","[3.4621516533661634e-05,-0.9598912596702576,1.1624653339385986,0.0022775635588914156,-0.2912586033344269,-0.00012994934513699263,4.119288405490806e-06,0.021815812215209007,-0.020527958869934082]","[-0.00010438032040838152,0.06041654571890831,-0.22438493371009827,-0.0036752158775925636,-0.020358920097351074,-0.0001773839321685955,8.055882062762976e-06,4.573453225020785e-06,-1.363701471746026e-06]","[-0.3177153468132019,-0.01901954971253872,0.31449374556541443]","[0.9988870646826492,0.0005317610057910699,-0.047162840947391475,-0.00012519458667580382]",[]
